Iteration,Temperature,CurrentCost,BestCost
4649,0.0001,2861.78,2861.78
4650,0.0001,2861.78,2861.78
4651,0.0001,2861.78,2861.78
4652,0.0001,2861.78,2861.78
4653,0.0001,2861.78,2861.78
4654,0.0001,2861.78,2861.78
4655,0.0001,2861.78,2861.78
4656,0.0001,2861.78,2861.78
4657,0.0001,2861.78,2861.78
4658,0.0001,2861.78,2861.78
4659,0.0001,2861.78,2861.78
4660,0.0001,2861.78,2861.78
4661,0.0001,2861.78,2861.78
4662,0.0001,2861.78,2861.78
4663,0.0001,2861.78,2861.78
4664,0.0001,2861.78,2861.78
4665,0.0001,2861.78,2861.78
4666,0.0001,2861.78,2861.78
4667,0.0001,2861.78,2861.78
4668,0.0001,2861.78,2861.78
4669,0.0001,2861.78,2861.78
4670,0.0001,2861.78,2861.78
4671,0.0001,2861.78,2861.78
4672,0.0001,2861.78,2861.78
4673,0.0001,2861.78,2861.78
4674,0.0001,2861.78,2861.78
4675,0.0001,2861.78,2861.78
4676,0.0001,2861.78,2861.78
4677,0.0001,2861.78,2861.78
4678,0.0001,2861.78,2861.78
4679,0.0001,2861.78,2861.78
4680,0.0001,2861.78,2861.78
4681,0.0001,2861.78,2861.78
4682,0.0001,2861.78,2861.78
4683,0.0001,2861.78,2861.78
4684,0.0001,2861.78,2861.78
4685,0.0001,2861.78,2861.78
4686,0.0001,2861.78,2861.78
4687,0.0001,2861.78,2861.78
4688,0.0001,2861.78,2861.78
4689,0.0001,2861.78,2861.78
4690,0.0001,2861.78,2861.78
4691,0.0001,2861.78,2861.78
4692,0.0001,2861.78,2861.78
4693,0.0001,2861.78,2861.78
4694,0.0001,2861.78,2861.78
4695,0.0001,2861.78,2861.78
4696,0.0001,2861.78,2861.78
4697,0.0001,2861.78,2861.78
4698,0.0001,2861.78,2861.78
4699,0.0001,2861.78,2861.78
4700,0.0001,2861.78,2861.78
4701,0.0001,2861.78,2861.78
4702,0.0001,2861.78,2861.78
4703,0.0001,2861.78,2861.78
4704,0.0001,2861.78,2861.78
4705,0.0001,2861.78,2861.78
4706,0.0001,2861.78,2861.78
4707,0.0001,2861.78,2861.78
4708,0.0001,2861.78,2861.78
4709,0.0001,2861.78,2861.78
4710,0.0001,2861.78,2861.78
4711,0.0001,2861.78,2861.78
4712,0.0001,2861.78,2861.78
4713,0.0001,2861.78,2861.78
4714,0.0001,2861.78,2861.78
4715,0.0001,2861.78,2861.78
4716,0.0001,2861.78,2861.78
4717,0.0001,2861.78,2861.78
4718,0.0001,2861.78,2861.78
4719,0.0001,2861.78,2861.78
4720,0.0001,2861.78,2861.78
4721,0.0001,2861.78,2861.78
4722,0.0001,2861.78,2861.78
4723,0.0001,2861.78,2861.78
4724,0.0001,2861.78,2861.78
4725,0.0001,2861.78,2861.78
4726,0.0001,2861.78,2861.78
4727,0.0001,2861.78,2861.78
4728,0.0001,2861.78,2861.78
4729,0.0001,2861.78,2861.78
4730,0.0001,2861.78,2861.78
4731,0.0001,2861.78,2861.78
4732,0.0001,2861.78,2861.78
4733,0.0001,2861.78,2861.78
4734,0.0001,2861.78,2861.78
4735,0.0001,2861.78,2861.78
4736,0.0001,2861.78,2861.78
4737,0.0001,2861.78,2861.78
4738,0.0001,2861.78,2861.78
4739,0.0001,2861.78,2861.78
4740,0.0001,2861.78,2861.78
4741,0.0001,2861.78,2861.78
4742,0.0001,2861.78,2861.78
4743,0.0001,2861.78,2861.78
4744,0.0001,2861.78,2861.78
4745,0.0001,2861.78,2861.78
4746,0.0001,2861.78,2861.78
4747,0.0001,2861.78,2861.78
4748,0.0001,2861.78,2861.78
4749,0.0001,2861.78,2861.78
4750,0.0001,2861.78,2861.78
4751,0.0001,2861.78,2861.78
4752,0.0001,2861.78,2861.78
4753,0.0001,2861.78,2861.78
4754,0.0001,2861.78,2861.78
4755,0.0001,2861.78,2861.78
4756,0.0001,2861.78,2861.78
4757,0.0001,2861.78,2861.78
4758,0.0001,2861.78,2861.78
4759,0.0001,2861.78,2861.78
4760,0.0001,2861.78,2861.78
4761,0.0001,2861.78,2861.78
4762,0.0001,2861.78,2861.78
4763,0.0001,2861.78,2861.78
4764,0.0001,2861.78,2861.78
4765,0.0001,2861.78,2861.78
4766,0.0001,2861.78,2861.78
4767,0.0001,2861.78,2861.78
4768,0.0001,2861.78,2861.78
4769,0.0001,2861.78,2861.78
4770,0.0001,2861.78,2861.78
4771,0.0001,2861.78,2861.78
4772,0.0001,2861.78,2861.78
4773,0.0001,2861.78,2861.78
4774,0.0001,2861.78,2861.78
4775,0.0001,2861.78,2861.78
4776,0.0001,2861.78,2861.78
4777,0.0001,2861.78,2861.78
4778,0.0001,2861.78,2861.78
4779,0.0001,2861.78,2861.78
4780,0.0001,2861.78,2861.78
4781,0.0001,2861.78,2861.78
4782,0.0001,2861.78,2861.78
4783,0.0001,2861.78,2861.78
4784,0.0001,2861.78,2861.78
4785,0.0001,2861.78,2861.78
4786,0.0001,2861.78,2861.78
4787,0.0001,2861.78,2861.78
4788,0.0001,2861.78,2861.78
4789,0.0001,2861.78,2861.78
4790,0.0001,2861.78,2861.78
4791,0.0001,2861.78,2861.78
4792,0.0001,2861.78,2861.78
4793,0.0001,2861.78,2861.78
4794,0.0001,2861.78,2861.78
4795,0.0001,2861.78,2861.78
4796,0.0001,2861.78,2861.78
4797,0.0001,2861.78,2861.78
4798,0.0001,2861.78,2861.78
4799,0.0001,2861.78,2861.78
4800,0.0001,2861.78,2861.78
4801,0.0001,2861.78,2861.78
4802,0.0001,2861.78,2861.78
4803,0.0001,2861.78,2861.78
4804,0.0001,2861.78,2861.78
4805,0.0001,2861.78,2861.78
4806,0.0001,2861.78,2861.78
4807,0.0001,2861.78,2861.78
4808,0.0001,2861.78,2861.78
4809,0.0001,2861.78,2861.78
4810,0.0001,2861.78,2861.78
4811,0.0001,2861.78,2861.78
4812,0.0001,2861.78,2861.78
4813,0.0001,2861.78,2861.78
4814,0.0001,2861.78,2861.78
4815,0.0001,2861.78,2861.78
4816,0.0001,2861.78,2861.78
4817,0.0001,2861.78,2861.78
4818,0.0001,2861.78,2861.78
4819,0.0001,2861.78,2861.78
4820,0.0001,2861.78,2861.78
4821,0.0001,2861.78,2861.78
4822,0.0001,2861.78,2861.78
4823,0.0001,2861.78,2861.78
4824,0.0001,2861.78,2861.78
4825,0.0001,2861.78,2861.78
4826,0.0001,2861.78,2861.78
4827,0.0001,2861.78,2861.78
4828,0.0001,2861.78,2861.78
4829,0.0001,2861.78,2861.78
4830,0.0001,2861.78,2861.78
4831,0.0001,2861.78,2861.78
4832,0.0001,2861.78,2861.78
4833,0.0001,2861.78,2861.78
4834,0.0001,2861.78,2861.78
4835,0.0001,2861.78,2861.78
4836,0.0001,2861.78,2861.78
4837,0.0001,2861.78,2861.78
4838,0.0001,2861.78,2861.78
4839,0.0001,2861.78,2861.78
4840,0.0001,2861.78,2861.78
4841,0.0001,2861.78,2861.78
4842,0.0001,2861.78,2861.78
4843,0.0001,2861.78,2861.78
4844,0.0001,2861.78,2861.78
4845,0.0001,2861.78,2861.78
4846,0.0001,2861.78,2861.78
4847,0.0001,2861.78,2861.78
4848,0.0001,2861.78,2861.78
4849,0.0001,2861.78,2861.78
4850,0.0001,2861.78,2861.78
4851,0.0001,2861.78,2861.78
4852,0.0001,2861.78,2861.78
4853,0.0001,2861.78,2861.78
4854,0.0001,2861.78,2861.78
4855,0.0001,2861.78,2861.78
4856,0.0001,2861.78,2861.78
4857,0.0001,2861.78,2861.78
4858,0.0001,2861.78,2861.78
4859,0.0001,2861.78,2861.78
4860,0.0001,2861.78,2861.78
4861,0.0001,2861.78,2861.78
4862,0.0001,2861.78,2861.78
4863,0.0001,2861.78,2861.78
4864,0.0001,2861.78,2861.78
4865,0.0001,2861.78,2861.78
4866,0.0001,2861.78,2861.78
4867,0.0001,2861.78,2861.78
4868,0.0001,2861.78,2861.78
4869,0.0001,2861.78,2861.78
4870,0.0001,2861.78,2861.78
4871,0.0001,2861.78,2861.78
4872,0.0001,2861.78,2861.78
4873,0.0001,2861.78,2861.78
4874,0.0001,2861.78,2861.78
4875,0.0001,2861.78,2861.78
4876,0.0001,2861.78,2861.78
4877,0.0001,2861.78,2861.78
4878,0.0001,2861.78,2861.78
4879,0.0001,2861.78,2861.78
4880,0.0001,2861.78,2861.78
4881,0.0001,2861.78,2861.78
4882,0.0001,2861.78,2861.78
4883,0.0001,2861.78,2861.78
4884,0.0001,2861.78,2861.78
4885,0.0001,2861.78,2861.78
4886,0.0001,2861.78,2861.78
4887,0.0001,2861.78,2861.78
4888,0.0001,2861.78,2861.78
4889,0.0001,2861.78,2861.78
4890,0.0001,2861.78,2861.78
4891,0.0001,2861.78,2861.78
4892,0.0001,2861.78,2861.78
4893,0.0001,2861.78,2861.78
4894,0.0001,2861.78,2861.78
4895,0.0001,2861.78,2861.78
4896,0.0001,2861.78,2861.78
4897,0.0001,2861.78,2861.78
4898,0.0001,2861.78,2861.78
4899,0.0001,2861.78,2861.78
4900,0.0001,2861.78,2861.78
4901,0.0001,2861.78,2861.78
4902,0.0001,2861.78,2861.78
4903,0.0001,2861.78,2861.78
4904,0.0001,2861.78,2861.78
4905,0.0001,2861.78,2861.78
4906,0.0001,2861.78,2861.78
4907,0.0001,2861.78,2861.78
4908,0.0001,2861.78,2861.78
4909,0.0001,2861.78,2861.78
4910,0.0001,2861.78,2861.78
4911,0.0001,2861.78,2861.78
4912,0.0001,2861.78,2861.78
4913,0.0001,2861.78,2861.78
4914,0.0001,2861.78,2861.78
4915,0.0001,2861.78,2861.78
4916,0.0001,2861.78,2861.78
4917,0.0001,2861.78,2861.78
4918,0.0001,2861.78,2861.78
4919,0.0001,2861.78,2861.78
4920,0.0001,2861.78,2861.78
4921,0.0001,2861.78,2861.78
4922,0.0001,2861.78,2861.78
4923,0.0001,2861.78,2861.78
4924,0.0001,2861.78,2861.78
4925,0.0001,2861.78,2861.78
4926,0.0001,2861.78,2861.78
4927,0.0001,2861.78,2861.78
4928,0.0001,2861.78,2861.78
4929,0.0001,2861.78,2861.78
4930,0.0001,2861.78,2861.78
4931,0.0001,2861.78,2861.78
4932,0.0001,2861.78,2861.78
4933,0.0001,2861.78,2861.78
4934,0.0001,2861.78,2861.78
4935,0.0001,2861.78,2861.78
4936,0.0001,2861.78,2861.78
4937,0.0001,2861.78,2861.78
4938,0.0001,2861.78,2861.78
4939,0.0001,2861.78,2861.78
4940,0.0001,2861.78,2861.78
4941,0.0001,2861.78,2861.78
4942,0.0001,2861.78,2861.78
4943,0.0001,2861.78,2861.78
4944,0.0001,2861.78,2861.78
4945,0.0001,2861.78,2861.78
4946,0.0001,2861.78,2861.78
4947,0.0001,2861.78,2861.78
4948,0.0001,2861.78,2861.78
4949,0.0001,2861.78,2861.78
4950,0.0001,2861.78,2861.78
4951,0.0001,2861.78,2861.78
4952,0.0001,2861.78,2861.78
4953,0.0001,2861.78,2861.78
4954,0.0001,2861.78,2861.78
4955,0.0001,2861.78,2861.78
4956,0.0001,2861.78,2861.78
4957,0.0001,2861.78,2861.78
4958,0.0001,2861.78,2861.78
4959,0.0001,2861.78,2861.78
4960,0.0001,2861.78,2861.78
4961,0.0001,2861.78,2861.78
4962,0.0001,2861.78,2861.78
4963,0.0001,2861.78,2861.78
4964,0.0001,2861.78,2861.78
4965,0.0001,2861.78,2861.78
4966,0.0001,2861.78,2861.78
4967,0.0001,2861.78,2861.78
4968,0.0001,2861.78,2861.78
4969,0.0001,2861.78,2861.78
4970,0.0001,2861.78,2861.78
4971,0.0001,2861.78,2861.78
4972,0.0001,2861.78,2861.78
4973,0.0001,2861.78,2861.78
4974,0.0001,2861.78,2861.78
4975,0.0001,2861.78,2861.78
4976,0.0001,2861.78,2861.78
4977,0.0001,2861.78,2861.78
4978,0.0001,2861.78,2861.78
4979,0.0001,2861.78,2861.78
4980,0.0001,2861.78,2861.78
4981,0.0001,2861.78,2861.78
4982,0.0001,2861.78,2861.78
4983,0.0001,2861.78,2861.78
4984,0.0001,2861.78,2861.78
4985,0.0001,2861.78,2861.78
4986,0.0001,2861.78,2861.78
4987,0.0001,2861.78,2861.78
4988,0.0001,2861.78,2861.78
4989,0.0001,2861.78,2861.78
4990,0.0001,2861.78,2861.78
4991,0.0001,2861.78,2861.78
4992,0.0001,2861.78,2861.78
4993,0.0001,2861.78,2861.78
4994,0.0001,2861.78,2861.78
4995,0.0001,2861.78,2861.78
4996,0.0001,2861.78,2861.78
4997,0.0001,2861.78,2861.78
4998,0.0001,2861.78,2861.78
4999,0.0001,2861.78,2861.78
5000,0.0001,2861.78,2861.78
5001,0.0001,2861.78,2861.78
5002,0.0001,2861.78,2861.78
5003,0.0001,2861.78,2861.78
5004,0.0001,2861.78,2861.78
5005,0.0001,2861.78,2861.78
5006,0.0001,2861.78,2861.78
5007,0.0001,2861.78,2861.78
5008,0.0001,2861.78,2861.78
5009,0.0001,2861.78,2861.78
5010,0.0001,2861.78,2861.78
5011,0.0001,2861.78,2861.78
5012,0.0001,2861.78,2861.78
5013,0.0001,2861.78,2861.78
5014,0.0001,2861.78,2861.78
5015,0.0001,2861.78,2861.78
5016,0.0001,2861.78,2861.78
5017,0.0001,2861.78,2861.78
5018,0.0001,2861.78,2861.78
5019,0.0001,2861.78,2861.78
5020,0.0001,2861.78,2861.78
5021,0.0001,2861.78,2861.78
5022,0.0001,2861.78,2861.78
5023,0.0001,2861.78,2861.78
5024,0.0001,2861.78,2861.78
5025,0.0001,2861.78,2861.78
5026,0.0001,2861.78,2861.78
5027,0.0001,2861.78,2861.78
5028,0.0001,2861.78,2861.78
5029,0.0001,2861.78,2861.78
5030,0.0001,2861.78,2861.78
5031,0.0001,2861.78,2861.78
5032,0.0001,2861.78,2861.78
5033,0.0001,2861.78,2861.78
5034,0.0001,2861.78,2861.78
5035,0.0001,2861.78,2861.78
5036,0.0001,2861.78,2861.78
5037,0.0001,2861.78,2861.78
5038,0.0001,2861.78,2861.78
5039,0.0001,2861.78,2861.78
5040,0.0001,2861.78,2861.78
5041,0.0001,2861.78,2861.78
5042,0.0001,2861.78,2861.78
5043,0.0001,2861.78,2861.78
5044,0.0001,2861.78,2861.78
5045,0.0001,2861.78,2861.78
5046,0.0001,2861.78,2861.78
5047,0.0001,2861.78,2861.78
5048,0.0001,2861.78,2861.78
5049,0.0001,2861.78,2861.78
5050,0.0001,2861.78,2861.78
5051,0.0001,2861.78,2861.78
5052,0.0001,2861.78,2861.78
5053,0.0001,2861.78,2861.78
5054,0.0001,2861.78,2861.78
5055,0.0001,2861.78,2861.78
5056,0.0001,2861.78,2861.78
5057,0.0001,2861.78,2861.78
5058,0.0001,2861.78,2861.78
5059,0.0001,2861.78,2861.78
5060,0.0001,2861.78,2861.78
5061,0.0001,2861.78,2861.78
5062,0.0001,2861.78,2861.78
5063,0.0001,2861.78,2861.78
5064,0.0001,2861.78,2861.78
5065,0.0001,2861.78,2861.78
5066,0.0001,2861.78,2861.78
5067,0.0001,2861.78,2861.78
5068,0.0001,2861.78,2861.78
5069,0.0001,2861.78,2861.78
5070,0.0001,2861.78,2861.78
5071,0.0001,2861.78,2861.78
5072,0.0001,2861.78,2861.78
5073,0.0001,2861.78,2861.78
5074,0.0001,2861.78,2861.78
5075,0.0001,2861.78,2861.78
5076,0.0001,2861.78,2861.78
5077,0.0001,2861.78,2861.78
5078,0.0001,2861.78,2861.78
5079,0.0001,2861.78,2861.78
5080,0.0001,2861.78,2861.78
5081,0.0001,2861.78,2861.78
5082,0.0001,2861.78,2861.78
5083,0.0001,2861.78,2861.78
5084,0.0001,2861.78,2861.78
5085,0.0001,2861.78,2861.78
5086,0.0001,2861.78,2861.78
5087,0.0001,2861.78,2861.78
5088,0.0001,2861.78,2861.78
5089,0.0001,2861.78,2861.78
5090,0.0001,2861.78,2861.78
5091,0.0001,2861.78,2861.78
5092,0.0001,2861.78,2861.78
5093,0.0001,2861.78,2861.78
5094,0.0001,2861.78,2861.78
5095,0.0001,2861.78,2861.78
5096,0.0001,2861.78,2861.78
5097,0.0001,2861.78,2861.78
5098,0.0001,2861.78,2861.78
5099,0.0001,2861.78,2861.78
5100,0.0001,2861.78,2861.78
5101,0.0001,2861.78,2861.78
5102,0.0001,2861.78,2861.78
5103,0.0001,2861.78,2861.78
5104,0.0001,2861.78,2861.78
5105,0.0001,2861.78,2861.78
5106,0.0001,2861.78,2861.78
5107,0.0001,2861.78,2861.78
5108,0.0001,2861.78,2861.78
5109,0.0001,2861.78,2861.78
5110,0.0001,2861.78,2861.78
5111,0.0001,2861.78,2861.78
5112,0.0001,2861.78,2861.78
5113,0.0001,2861.78,2861.78
5114,0.0001,2861.78,2861.78
5115,0.0001,2861.78,2861.78
5116,0.0001,2861.78,2861.78
5117,0.0001,2861.78,2861.78
5118,0.0001,2861.78,2861.78
5119,0.0001,2861.78,2861.78
5120,0.0001,2861.78,2861.78
5121,0.0001,2861.78,2861.78
5122,0.0001,2861.78,2861.78
5123,0.0001,2861.78,2861.78
5124,0.0001,2861.78,2861.78
5125,0.0001,2861.78,2861.78
5126,0.0001,2861.78,2861.78
5127,0.0001,2861.78,2861.78
5128,0.0001,2861.78,2861.78
5129,0.0001,2861.78,2861.78
5130,0.0001,2861.78,2861.78
5131,0.0001,2861.78,2861.78
5132,0.0001,2861.78,2861.78
5133,0.0001,2861.78,2861.78
5134,0.0001,2861.78,2861.78
5135,0.0001,2861.78,2861.78
5136,0.0001,2861.78,2861.78
5137,0.0001,2861.78,2861.78
5138,0.0001,2861.78,2861.78
5139,0.0001,2861.78,2861.78
5140,0.0001,2861.78,2861.78
5141,0.0001,2861.78,2861.78
5142,0.0001,2861.78,2861.78
5143,0.0001,2861.78,2861.78
5144,0.0001,2861.78,2861.78
5145,0.0001,2861.78,2861.78
5146,0.0001,2861.78,2861.78
5147,0.0001,2861.78,2861.78
5148,0.0001,2861.78,2861.78
5149,0.0001,2861.78,2861.78
5150,0.0001,2861.78,2861.78
5151,0.0001,2861.78,2861.78
5152,0.0001,2861.78,2861.78
5153,0.0001,2861.78,2861.78
5154,0.0001,2861.78,2861.78
5155,0.0001,2861.78,2861.78
5156,0.0001,2861.78,2861.78
5157,0.0001,2861.78,2861.78
5158,0.0001,2861.78,2861.78
5159,0.0001,2861.78,2861.78
5160,0.0001,2861.78,2861.78
5161,0.0001,2861.78,2861.78
5162,0.0001,2861.78,2861.78
5163,0.0001,2861.78,2861.78
5164,0.0001,2861.78,2861.78
5165,0.0001,2861.78,2861.78
5166,0.0001,2861.78,2861.78
5167,0.0001,2861.78,2861.78
5168,0.0001,2861.78,2861.78
5169,0.0001,2861.78,2861.78
5170,0.0001,2861.78,2861.78
5171,0.0001,2861.78,2861.78
5172,0.0001,2861.78,2861.78
5173,0.0001,2861.78,2861.78
5174,0.0001,2861.78,2861.78
5175,0.0001,2861.78,2861.78
5176,0.0001,2861.78,2861.78
5177,0.0001,2861.78,2861.78
5178,0.0001,2861.78,2861.78
5179,0.0001,2861.78,2861.78
5180,0.0001,2861.78,2861.78
5181,0.0001,2861.78,2861.78
5182,0.0001,2861.78,2861.78
5183,0.0001,2861.78,2861.78
5184,0.0001,2861.78,2861.78
5185,0.0001,2861.78,2861.78
5186,0.0001,2861.78,2861.78
5187,0.0001,2861.78,2861.78
5188,0.0001,2861.78,2861.78
5189,0.0001,2861.78,2861.78
5190,0.0001,2861.78,2861.78
5191,0.0001,2861.78,2861.78
5192,0.0001,2861.78,2861.78
5193,0.0001,2861.78,2861.78
5194,0.0001,2861.78,2861.78
5195,0.0001,2861.78,2861.78
5196,0.0001,2861.78,2861.78
5197,0.0001,2861.78,2861.78
5198,0.0001,2861.78,2861.78
5199,0.0001,2861.78,2861.78
5200,0.0001,2861.78,2861.78
5201,0.0001,2861.78,2861.78
5202,0.0001,2861.78,2861.78
5203,0.0001,2861.78,2861.78
5204,0.0001,2861.78,2861.78
5205,0.0001,2861.78,2861.78
5206,0.0001,2861.78,2861.78
5207,0.0001,2861.78,2861.78
5208,0.0001,2861.78,2861.78
5209,0.0001,2861.78,2861.78
5210,0.0001,2861.78,2861.78
5211,0.0001,2861.78,2861.78
5212,0.0001,2861.78,2861.78
5213,0.0001,2861.78,2861.78
5214,0.0001,2861.78,2861.78
5215,0.0001,2861.78,2861.78
5216,0.0001,2861.78,2861.78
5217,0.0001,2861.78,2861.78
5218,0.0001,2861.78,2861.78
5219,0.0001,2861.78,2861.78
5220,0.0001,2861.78,2861.78
5221,0.0001,2861.78,2861.78
5222,0.0001,2861.78,2861.78
5223,0.0001,2861.78,2861.78
5224,0.0001,2861.78,2861.78
5225,0.0001,2861.78,2861.78
5226,0.0001,2861.78,2861.78
5227,0.0001,2861.78,2861.78
5228,0.0001,2861.78,2861.78
5229,0.0001,2861.78,2861.78
5230,0.0001,2861.78,2861.78
5231,0.0001,2861.78,2861.78
5232,0.0001,2861.78,2861.78
5233,0.0001,2861.78,2861.78
5234,0.0001,2861.78,2861.78
5235,0.0001,2861.78,2861.78
5236,0.0001,2861.78,2861.78
5237,0.0001,2861.78,2861.78
5238,0.0001,2861.78,2861.78
5239,0.0001,2861.78,2861.78
5240,0.0001,2861.78,2861.78
5241,0.0001,2861.78,2861.78
5242,0.0001,2861.78,2861.78
5243,0.0001,2861.78,2861.78
5244,0.0001,2861.78,2861.78
5245,0.0001,2861.78,2861.78
5246,0.0001,2861.78,2861.78
5247,0.0001,2861.78,2861.78
5248,0.0001,2861.78,2861.78
5249,0.0001,2861.78,2861.78
5250,0.0001,2861.78,2861.78
5251,0.0001,2861.78,2861.78
5252,0.0001,2861.78,2861.78
5253,0.0001,2861.78,2861.78
5254,0.0001,2861.78,2861.78
5255,0.0001,2861.78,2861.78
5256,0.0001,2861.78,2861.78
5257,0.0001,2861.78,2861.78
5258,0.0001,2861.78,2861.78
5259,0.0001,2861.78,2861.78
5260,0.0001,2861.78,2861.78
5261,0.0001,2861.78,2861.78
5262,0.0001,2861.78,2861.78
5263,0.0001,2861.78,2861.78
5264,0.0001,2861.78,2861.78
5265,0.0001,2861.78,2861.78
5266,0.0001,2861.78,2861.78
5267,0.0001,2861.78,2861.78
5268,0.0001,2861.78,2861.78
5269,0.0001,2861.78,2861.78
5270,0.0001,2861.78,2861.78
5271,0.0001,2861.78,2861.78
5272,0.0001,2861.78,2861.78
5273,0.0001,2861.78,2861.78
5274,0.0001,2861.78,2861.78
5275,0.0001,2861.78,2861.78
5276,0.0001,2861.78,2861.78
5277,0.0001,2861.78,2861.78
5278,0.0001,2861.78,2861.78
5279,0.0001,2861.78,2861.78
5280,0.0001,2861.78,2861.78
5281,0.0001,2861.78,2861.78
5282,0.0001,2861.78,2861.78
5283,0.0001,2861.78,2861.78
5284,0.0001,2861.78,2861.78
5285,0.0001,2861.78,2861.78
5286,0.0001,2861.78,2861.78
5287,0.0001,2861.78,2861.78
5288,0.0001,2861.78,2861.78
5289,0.0001,2861.78,2861.78
5290,0.0001,2861.78,2861.78
5291,0.0001,2861.78,2861.78
5292,0.0001,2861.78,2861.78
5293,0.0001,2861.78,2861.78
5294,0.0001,2861.78,2861.78
5295,0.0001,2861.78,2861.78
5296,0.0001,2861.78,2861.78
5297,0.0001,2861.78,2861.78
5298,0.0001,2861.78,2861.78
5299,0.0001,2861.78,2861.78
5300,0.0001,2861.78,2861.78
5301,0.0001,2861.78,2861.78
5302,0.0001,2861.78,2861.78
5303,0.0001,2861.78,2861.78
5304,0.0001,2861.78,2861.78
5305,0.0001,2861.78,2861.78
5306,0.0001,2861.78,2861.78
5307,0.0001,2861.78,2861.78
5308,0.0001,2861.78,2861.78
5309,0.0001,2861.78,2861.78
5310,0.0001,2861.78,2861.78
5311,0.0001,2861.78,2861.78
5312,0.0001,2861.78,2861.78
5313,0.0001,2861.78,2861.78
5314,0.0001,2861.78,2861.78
5315,0.0001,2861.78,2861.78
5316,0.0001,2861.78,2861.78
5317,0.0001,2861.78,2861.78
5318,0.0001,2861.78,2861.78
5319,0.0001,2861.78,2861.78
5320,0.0001,2861.78,2861.78
5321,0.0001,2861.78,2861.78
5322,0.0001,2861.78,2861.78
5323,0.0001,2861.78,2861.78
5324,0.0001,2861.78,2861.78
5325,0.0001,2861.78,2861.78
5326,0.0001,2861.78,2861.78
5327,0.0001,2861.78,2861.78
5328,0.0001,2861.78,2861.78
5329,0.0001,2861.78,2861.78
5330,0.0001,2861.78,2861.78
5331,0.0001,2861.78,2861.78
5332,0.0001,2861.78,2861.78
5333,0.0001,2861.78,2861.78
5334,0.0001,2861.78,2861.78
5335,0.0001,2861.78,2861.78
5336,0.0001,2861.78,2861.78
5337,0.0001,2861.78,2861.78
5338,0.0001,2861.78,2861.78
5339,0.0001,2861.78,2861.78
5340,0.0001,2861.78,2861.78
5341,0.0001,2861.78,2861.78
5342,0.0001,2861.78,2861.78
5343,0.0001,2861.78,2861.78
5344,0.0001,2861.78,2861.78
5345,0.0001,2861.78,2861.78
5346,0.0001,2861.78,2861.78
5347,0.0001,2861.78,2861.78
5348,0.0001,2861.78,2861.78
5349,0.0001,2861.78,2861.78
5350,0.0001,2861.78,2861.78
5351,0.0001,2861.78,2861.78
5352,0.0001,2861.78,2861.78
5353,0.0001,2861.78,2861.78
5354,0.0001,2861.78,2861.78
5355,0.0001,2861.78,2861.78
5356,0.0001,2861.78,2861.78
5357,0.0001,2861.78,2861.78
5358,0.0001,2861.78,2861.78
5359,0.0001,2861.78,2861.78
5360,0.0001,2861.78,2861.78
5361,0.0001,2861.78,2861.78
5362,0.0001,2861.78,2861.78
5363,0.0001,2861.78,2861.78
5364,0.0001,2861.78,2861.78
5365,0.0001,2861.78,2861.78
5366,0.0001,2861.78,2861.78
5367,0.0001,2861.78,2861.78
5368,0.0001,2861.78,2861.78
5369,0.0001,2861.78,2861.78
5370,0.0001,2861.78,2861.78
5371,0.0001,2861.78,2861.78
5372,0.0001,2861.78,2861.78
5373,0.0001,2861.78,2861.78
5374,0.0001,2861.78,2861.78
5375,0.0001,2861.78,2861.78
5376,0.0001,2861.78,2861.78
5377,0.0001,2861.78,2861.78
5378,0.0001,2861.78,2861.78
5379,0.0001,2861.78,2861.78
5380,0.0001,2861.78,2861.78
5381,0.0001,2861.78,2861.78
5382,0.0001,2861.78,2861.78
5383,0.0001,2861.78,2861.78
5384,0.0001,2861.78,2861.78
5385,0.0001,2861.78,2861.78
5386,0.0001,2861.78,2861.78
5387,0.0001,2861.78,2861.78
5388,0.0001,2861.78,2861.78
5389,0.0001,2861.78,2861.78
5390,0.0001,2861.78,2861.78
5391,0.0001,2861.78,2861.78
5392,0.0001,2861.78,2861.78
5393,0.0001,2861.78,2861.78
5394,0.0001,2861.78,2861.78
5395,0.0001,2861.78,2861.78
5396,0.0001,2861.78,2861.78
5397,0.0001,2861.78,2861.78
5398,0.0001,2861.78,2861.78
5399,0.0001,2861.78,2861.78
5400,0.0001,2861.78,2861.78
5401,0.0001,2861.78,2861.78
5402,0.0001,2861.78,2861.78
5403,0.0001,2861.78,2861.78
5404,0.0001,2861.78,2861.78
5405,0.0001,2861.78,2861.78
5406,0.0001,2861.78,2861.78
5407,0.0001,2861.78,2861.78
5408,0.0001,2861.78,2861.78
5409,0.0001,2861.78,2861.78
5410,0.0001,2861.78,2861.78
5411,0.0001,2861.78,2861.78
5412,0.0001,2861.78,2861.78
5413,0.0001,2861.78,2861.78
5414,0.0001,2861.78,2861.78
5415,0.0001,2861.78,2861.78
5416,0.0001,2861.78,2861.78
5417,0.0001,2861.78,2861.78
5418,0.0001,2861.78,2861.78
5419,0.0001,2861.78,2861.78
5420,0.0001,2861.78,2861.78
5421,0.0001,2861.78,2861.78
5422,0.0001,2861.78,2861.78
5423,0.0001,2861.78,2861.78
5424,0.0001,2861.78,2861.78
